task,model,fold,split,L_id,label
1back,inceptiontime,1,train,L3514,1
1back,inceptiontime,1,train,L3516,0
1back,inceptiontime,1,train,L3518,0
1back,inceptiontime,1,train,L3519,1
1back,inceptiontime,1,train,L3520,1
1back,inceptiontime,1,train,L3522,1
1back,inceptiontime,1,train,L3528,0
1back,inceptiontime,1,train,L3529,0
1back,inceptiontime,1,train,L353,1
1back,inceptiontime,1,train,L3530,1
1back,inceptiontime,1,train,L3531,1
1back,inceptiontime,1,train,L3533,1
1back,inceptiontime,1,train,L3534,1
1back,inceptiontime,1,train,L3535,0
1back,inceptiontime,1,train,L3536,1
1back,inceptiontime,1,train,L354,0
1back,inceptiontime,1,train,L3540,0
1back,inceptiontime,1,train,L3542,1
1back,inceptiontime,1,train,L3544,0
1back,inceptiontime,1,train,L3545,0
1back,inceptiontime,1,train,L3547,1
1back,inceptiontime,1,train,L3548,0
1back,inceptiontime,1,train,L3550,0
1back,inceptiontime,1,train,L3551,0
1back,inceptiontime,1,train,L3552,1
1back,inceptiontime,1,train,L3554,0
1back,inceptiontime,1,train,L3555,0
1back,inceptiontime,1,train,L3557,0
1back,inceptiontime,1,train,L3561,0
1back,inceptiontime,1,train,L3562,0
1back,inceptiontime,1,train,L3563,0
1back,inceptiontime,1,train,L3564,1
1back,inceptiontime,1,train,L3565,0
1back,inceptiontime,1,train,L3568,0
1back,inceptiontime,1,train,L3569,1
1back,inceptiontime,1,train,L3570,1
1back,inceptiontime,1,train,L3571,1
1back,inceptiontime,1,train,L3573,0
1back,inceptiontime,1,train,L3577,1
1back,inceptiontime,1,train,L3578,0
1back,inceptiontime,1,train,L3579,0
1back,inceptiontime,1,train,L3581,1
1back,inceptiontime,1,train,L3582,1
1back,inceptiontime,1,train,L3583,0
1back,inceptiontime,1,train,L3584,1
1back,inceptiontime,1,train,L3586,0
1back,inceptiontime,1,train,L3587,0
1back,inceptiontime,1,train,L3588,1
1back,inceptiontime,1,train,L359,1
1back,inceptiontime,1,train,L3591,1
1back,inceptiontime,1,train,L3592,1
1back,inceptiontime,1,train,L3594,1
1back,inceptiontime,1,train,L3595,0
1back,inceptiontime,1,train,L3597,0
1back,inceptiontime,1,train,L3600,1
1back,inceptiontime,1,train,L3603,1
1back,inceptiontime,1,train,L3604,0
1back,inceptiontime,1,train,L3605,0
1back,inceptiontime,1,train,L3606,0
1back,inceptiontime,1,train,L3607,1
1back,inceptiontime,1,train,L3608,1
1back,inceptiontime,1,train,L3609,0
1back,inceptiontime,1,train,L361,0
1back,inceptiontime,1,train,L3613,0
1back,inceptiontime,1,train,L3614,0
1back,inceptiontime,1,train,L3616,0
1back,inceptiontime,1,train,L3617,0
1back,inceptiontime,1,train,L3618,1
1back,inceptiontime,1,train,L3619,0
1back,inceptiontime,1,train,L3620,1
1back,inceptiontime,1,train,L38,0
1back,inceptiontime,1,train,L39,1
1back,inceptiontime,1,train,L3932,0
1back,inceptiontime,1,train,L3934,0
1back,inceptiontime,1,train,L3942,1
1back,inceptiontime,1,train,L3946,0
1back,inceptiontime,1,train,L3951,1
1back,inceptiontime,1,train,L3957,1
1back,inceptiontime,1,train,L3980,0
1back,inceptiontime,1,train,L3993,0
1back,inceptiontime,1,train,L3994,0
1back,inceptiontime,1,train,L4000,0
1back,inceptiontime,1,train,L4001,1
1back,inceptiontime,1,train,L4005,0
1back,inceptiontime,1,train,L4007,1
1back,inceptiontime,1,train,L4008,1
1back,inceptiontime,1,train,L4009,0
1back,inceptiontime,1,train,L4010,0
1back,inceptiontime,1,train,L4011,0
1back,inceptiontime,1,train,L4012,0
1back,inceptiontime,1,train,L4013,0
1back,inceptiontime,1,train,L4024,1
1back,inceptiontime,1,train,L4029,1
1back,inceptiontime,1,train,L4035,0
1back,inceptiontime,1,train,L4036,0
1back,inceptiontime,1,train,L4044,0
1back,inceptiontime,1,train,L4045,0
1back,inceptiontime,1,train,L4046,1
1back,inceptiontime,1,train,L4049,0
1back,inceptiontime,1,train,L4050,0
1back,inceptiontime,1,train,L4051,1
1back,inceptiontime,1,train,L4052,0
1back,inceptiontime,1,train,L4053,0
1back,inceptiontime,1,train,L4054,1
1back,inceptiontime,1,train,L4060,1
1back,inceptiontime,1,train,L4061,1
1back,inceptiontime,1,train,L4065,1
1back,inceptiontime,1,train,L4070,0
1back,inceptiontime,1,train,L4071,0
1back,inceptiontime,1,train,L4072,0
1back,inceptiontime,1,train,L4073,0
1back,inceptiontime,1,train,L4074,1
1back,inceptiontime,1,train,L4075,0
1back,inceptiontime,1,train,L4077,1
1back,inceptiontime,1,train,L4078,1
1back,inceptiontime,1,train,L4079,1
1back,inceptiontime,1,train,L4080,0
1back,inceptiontime,1,train,L4081,0
1back,inceptiontime,1,train,L4082,0
1back,inceptiontime,1,train,L4084,1
1back,inceptiontime,1,train,L4086,1
1back,inceptiontime,1,train,L4087,0
1back,inceptiontime,1,train,L4088,1
1back,inceptiontime,1,train,L4090,0
1back,inceptiontime,1,train,L4094,1
1back,inceptiontime,1,train,L4095,1
1back,inceptiontime,1,train,L4096,0
1back,inceptiontime,1,train,L4099,0
1back,inceptiontime,1,train,L41,0
1back,inceptiontime,1,train,L4101,0
1back,inceptiontime,1,train,L4103,0
1back,inceptiontime,1,train,L4104,0
1back,inceptiontime,1,train,L4105,0
1back,inceptiontime,1,train,L4106,0
1back,inceptiontime,1,train,L4107,0
1back,inceptiontime,1,train,L4108,0
1back,inceptiontime,1,train,L4109,0
1back,inceptiontime,1,train,L411,0
1back,inceptiontime,1,train,L4110,0
1back,inceptiontime,1,train,L4111,1
1back,inceptiontime,1,train,L4112,0
1back,inceptiontime,1,train,L4113,0
1back,inceptiontime,1,train,L4119,1
1back,inceptiontime,1,train,L4121,0
1back,inceptiontime,1,train,L414,0
1back,inceptiontime,1,train,L416,0
1back,inceptiontime,1,train,L417,0
1back,inceptiontime,1,train,L418,0
1back,inceptiontime,1,train,L419,0
1back,inceptiontime,1,train,L4191,1
1back,inceptiontime,1,train,L4199,0
1back,inceptiontime,1,train,L4200,0
1back,inceptiontime,1,train,L4201,0
1back,inceptiontime,1,train,L4202,0
1back,inceptiontime,1,train,L4204,0
1back,inceptiontime,1,train,L4205,0
1back,inceptiontime,1,train,L4208,0
1back,inceptiontime,1,train,L4209,1
1back,inceptiontime,1,train,L4212,1
1back,inceptiontime,1,train,L4218,0
1back,inceptiontime,1,train,L4220,0
1back,inceptiontime,1,train,L4224,1
1back,inceptiontime,1,train,L4228,0
1back,inceptiontime,1,train,L4229,0
1back,inceptiontime,1,train,L423,0
1back,inceptiontime,1,train,L4239,1
1back,inceptiontime,1,train,L4243,0
1back,inceptiontime,1,train,L4253,0
1back,inceptiontime,1,train,L4259,1
1back,inceptiontime,1,train,L426,0
1back,inceptiontime,1,train,L4263,0
1back,inceptiontime,1,train,L4268,0
1back,inceptiontime,1,train,L4273,1
1back,inceptiontime,1,train,L4275,1
1back,inceptiontime,1,train,L4276,0
1back,inceptiontime,1,train,L4279,0
1back,inceptiontime,1,train,L428,0
1back,inceptiontime,1,train,L4280,1
1back,inceptiontime,1,train,L4282,1
1back,inceptiontime,1,train,L4283,1
1back,inceptiontime,1,train,L4285,1
1back,inceptiontime,1,train,L4288,0
1back,inceptiontime,1,train,L429,0
1back,inceptiontime,1,train,L4290,0
1back,inceptiontime,1,train,L4294,0
1back,inceptiontime,1,train,L4295,0
1back,inceptiontime,1,train,L4297,1
1back,inceptiontime,1,train,L4298,0
1back,inceptiontime,1,train,L43,0
1back,inceptiontime,1,train,L430,0
1back,inceptiontime,1,train,L4300,0
1back,inceptiontime,1,train,L4301,0
1back,inceptiontime,1,train,L4302,1
1back,inceptiontime,1,train,L4303,0
1back,inceptiontime,1,train,L4304,1
1back,inceptiontime,1,train,L4305,0
1back,inceptiontime,1,train,L4306,0
1back,inceptiontime,1,train,L4307,0
1back,inceptiontime,1,train,L4308,1
1back,inceptiontime,1,train,L431,0
1back,inceptiontime,1,train,L4310,1
1back,inceptiontime,1,train,L4311,0
1back,inceptiontime,1,train,L4313,1
1back,inceptiontime,1,train,L4315,0
1back,inceptiontime,1,train,L4316,1
1back,inceptiontime,1,train,L4317,0
1back,inceptiontime,1,train,L4319,0
1back,inceptiontime,1,train,L4321,0
1back,inceptiontime,1,train,L4323,1
1back,inceptiontime,1,train,L4326,1
1back,inceptiontime,1,train,L4327,1
1back,inceptiontime,1,train,L4328,1
1back,inceptiontime,1,train,L4329,1
1back,inceptiontime,1,train,L4331,0
1back,inceptiontime,1,train,L4332,1
1back,inceptiontime,1,train,L4333,1
1back,inceptiontime,1,train,L4334,1
1back,inceptiontime,1,train,L4335,1
1back,inceptiontime,1,train,L4336,0
1back,inceptiontime,1,train,L4337,0
1back,inceptiontime,1,train,L4338,0
1back,inceptiontime,1,train,L434,0
1back,inceptiontime,1,train,L4340,0
1back,inceptiontime,1,train,L4342,1
1back,inceptiontime,1,train,L4344,1
1back,inceptiontime,1,train,L4345,0
1back,inceptiontime,1,train,L4346,1
1back,inceptiontime,1,train,L4347,1
1back,inceptiontime,1,train,L4350,0
1back,inceptiontime,1,train,L4351,1
1back,inceptiontime,1,train,L4352,1
1back,inceptiontime,1,train,L4353,0
1back,inceptiontime,1,train,L4356,1
1back,inceptiontime,1,train,L4357,0
1back,inceptiontime,1,train,L4358,1
1back,inceptiontime,1,train,L436,0
1back,inceptiontime,1,train,L4361,1
1back,inceptiontime,1,train,L4363,0
1back,inceptiontime,1,train,L4365,0
1back,inceptiontime,1,train,L4366,0
1back,inceptiontime,1,train,L4367,0
1back,inceptiontime,1,train,L4370,0
1back,inceptiontime,1,train,L4373,1
1back,inceptiontime,1,train,L4375,1
1back,inceptiontime,1,train,L4376,1
1back,inceptiontime,1,train,L4379,1
1back,inceptiontime,1,train,L438,0
1back,inceptiontime,1,train,L4380,1
1back,inceptiontime,1,train,L4383,0
1back,inceptiontime,1,train,L4384,0
1back,inceptiontime,1,train,L4385,0
1back,inceptiontime,1,train,L4386,1
1back,inceptiontime,1,train,L4387,0
1back,inceptiontime,1,train,L4389,0
1back,inceptiontime,1,train,L439,0
1back,inceptiontime,1,train,L4390,1
1back,inceptiontime,1,train,L4391,0
1back,inceptiontime,1,train,L4392,0
1back,inceptiontime,1,train,L4393,0
1back,inceptiontime,1,train,L4394,0
1back,inceptiontime,1,train,L4396,1
1back,inceptiontime,1,train,L4397,0
1back,inceptiontime,1,train,L4398,1
1back,inceptiontime,1,train,L44,0
1back,inceptiontime,1,train,L4400,0
1back,inceptiontime,1,train,L4401,0
1back,inceptiontime,1,train,L4402,0
1back,inceptiontime,1,train,L4403,0
1back,inceptiontime,1,train,L4404,0
1back,inceptiontime,1,train,L4405,1
1back,inceptiontime,1,train,L4406,0
1back,inceptiontime,1,train,L4407,0
1back,inceptiontime,1,train,L441,0
1back,inceptiontime,1,train,L4412,1
1back,inceptiontime,1,train,L4414,0
1back,inceptiontime,1,train,L4417,1
1back,inceptiontime,1,train,L4418,0
1back,inceptiontime,1,train,L4421,1
1back,inceptiontime,1,train,L4422,0
1back,inceptiontime,1,train,L4424,1
1back,inceptiontime,1,train,L4425,0
1back,inceptiontime,1,train,L443,0
1back,inceptiontime,1,train,L4430,0
1back,inceptiontime,1,train,L4432,1
1back,inceptiontime,1,train,L4435,0
1back,inceptiontime,1,train,L4437,0
1back,inceptiontime,1,train,L4439,0
1back,inceptiontime,1,train,L4441,1
1back,inceptiontime,1,train,L4442,0
1back,inceptiontime,1,train,L4444,0
1back,inceptiontime,1,train,L4445,0
1back,inceptiontime,1,train,L4449,0
1back,inceptiontime,1,train,L445,0
1back,inceptiontime,1,train,L4450,0
1back,inceptiontime,1,train,L4451,1
1back,inceptiontime,1,train,L4453,0
1back,inceptiontime,1,train,L4454,1
1back,inceptiontime,1,train,L4455,0
1back,inceptiontime,1,train,L4456,1
1back,inceptiontime,1,train,L4457,1
1back,inceptiontime,1,train,L4458,0
1back,inceptiontime,1,train,L4459,0
1back,inceptiontime,1,train,L446,0
1back,inceptiontime,1,train,L4460,0
1back,inceptiontime,1,train,L4461,1
1back,inceptiontime,1,train,L4465,0
1back,inceptiontime,1,train,L4466,1
1back,inceptiontime,1,train,L4467,1
1back,inceptiontime,1,train,L4468,1
1back,inceptiontime,1,train,L447,0
1back,inceptiontime,1,train,L4470,0
1back,inceptiontime,1,train,L4471,0
1back,inceptiontime,1,train,L4472,0
1back,inceptiontime,1,train,L4473,0
1back,inceptiontime,1,train,L4474,0
1back,inceptiontime,1,train,L4476,1
1back,inceptiontime,1,train,L4479,0
1back,inceptiontime,1,train,L448,0
1back,inceptiontime,1,train,L4480,0
1back,inceptiontime,1,train,L4482,0
1back,inceptiontime,1,train,L4483,1
1back,inceptiontime,1,train,L4486,1
1back,inceptiontime,1,train,L4487,0
1back,inceptiontime,1,train,L4488,0
1back,inceptiontime,1,train,L4489,0
1back,inceptiontime,1,train,L449,0
1back,inceptiontime,1,train,L4490,0
1back,inceptiontime,1,train,L4491,0
1back,inceptiontime,1,train,L4492,0
1back,inceptiontime,1,train,L4495,0
1back,inceptiontime,1,train,L4496,0
1back,inceptiontime,1,train,L4499,1
1back,inceptiontime,1,train,L45,1
1back,inceptiontime,1,train,L4500,0
1back,inceptiontime,1,train,L4501,0
1back,inceptiontime,1,train,L4502,1
1back,inceptiontime,1,train,L4504,1
1back,inceptiontime,1,train,L4505,1
1back,inceptiontime,1,train,L4506,1
1back,inceptiontime,1,train,L4507,0
1back,inceptiontime,1,train,L4508,0
1back,inceptiontime,1,train,L451,0
1back,inceptiontime,1,train,L4510,0
1back,inceptiontime,1,train,L4511,0
1back,inceptiontime,1,train,L4512,1
1back,inceptiontime,1,train,L4513,0
1back,inceptiontime,1,train,L4514,0
1back,inceptiontime,1,train,L4515,1
1back,inceptiontime,1,train,L4516,0
1back,inceptiontime,1,train,L4517,1
1back,inceptiontime,1,train,L4518,1
1back,inceptiontime,1,train,L4520,0
1back,inceptiontime,1,train,L4522,0
1back,inceptiontime,1,train,L4523,0
1back,inceptiontime,1,train,L4525,0
1back,inceptiontime,1,train,L4526,1
1back,inceptiontime,1,train,L4528,1
1back,inceptiontime,1,train,L4529,0
1back,inceptiontime,1,train,L4531,1
1back,inceptiontime,1,train,L4532,0
1back,inceptiontime,1,train,L4534,0
1back,inceptiontime,1,train,L4535,0
1back,inceptiontime,1,train,L4537,0
1back,inceptiontime,1,train,L4538,1
1back,inceptiontime,1,train,L4539,0
1back,inceptiontime,1,train,L4541,1
1back,inceptiontime,1,train,L4542,0
1back,inceptiontime,1,train,L4543,0
1back,inceptiontime,1,train,L4545,1
1back,inceptiontime,1,train,L4546,0
1back,inceptiontime,1,train,L4547,1
1back,inceptiontime,1,train,L4549,0
1back,inceptiontime,1,train,L455,1
1back,inceptiontime,1,train,L4550,1
1back,inceptiontime,1,train,L4551,0
1back,inceptiontime,1,train,L4554,0
1back,inceptiontime,1,train,L456,0
1back,inceptiontime,1,train,L4562,1
1back,inceptiontime,1,train,L4566,0
1back,inceptiontime,1,train,L4567,0
1back,inceptiontime,1,train,L4574,0
1back,inceptiontime,1,train,L4577,1
1back,inceptiontime,1,train,L4578,0
1back,inceptiontime,1,train,L458,0
1back,inceptiontime,1,train,L4580,1
1back,inceptiontime,1,train,L4581,0
1back,inceptiontime,1,train,L4582,0
1back,inceptiontime,1,train,L4583,0
1back,inceptiontime,1,train,L4586,1
1back,inceptiontime,1,train,L4587,1
1back,inceptiontime,1,train,L459,0
1back,inceptiontime,1,train,L4605,0
1back,inceptiontime,1,train,L462,0
1back,inceptiontime,1,train,L463,0
1back,inceptiontime,1,train,L464,1
1back,inceptiontime,1,train,L47,1
1back,inceptiontime,1,train,L478,0
1back,inceptiontime,1,train,L479,0
1back,inceptiontime,1,train,L48,0
1back,inceptiontime,1,train,L482,0
1back,inceptiontime,1,train,L487,1
1back,inceptiontime,1,train,L491,1
1back,inceptiontime,1,train,L494,0
1back,inceptiontime,1,train,L496,1
1back,inceptiontime,1,train,L497,1
1back,inceptiontime,1,train,L498,1
1back,inceptiontime,1,train,L499,1
1back,inceptiontime,1,train,L5,0
1back,inceptiontime,1,train,L50,0
1back,inceptiontime,1,train,L500,1
1back,inceptiontime,1,train,L502,0
1back,inceptiontime,1,train,L505,1
1back,inceptiontime,1,train,L506,0
1back,inceptiontime,1,train,L507,0
1back,inceptiontime,1,train,L508,0
1back,inceptiontime,1,train,L51,0
1back,inceptiontime,1,train,L511,0
1back,inceptiontime,1,train,L512,0
1back,inceptiontime,1,train,L514,0
1back,inceptiontime,1,train,L515,1
1back,inceptiontime,1,train,L516,0
1back,inceptiontime,1,train,L517,0
1back,inceptiontime,1,train,L518,1
1back,inceptiontime,1,train,L52,1
1back,inceptiontime,1,train,L520,1
1back,inceptiontime,1,train,L521,0
1back,inceptiontime,1,train,L522,0
1back,inceptiontime,1,train,L524,1
1back,inceptiontime,1,train,L525,0
1back,inceptiontime,1,train,L527,0
1back,inceptiontime,1,train,L53,1
1back,inceptiontime,1,train,L531,0
1back,inceptiontime,1,train,L534,1
1back,inceptiontime,1,train,L535,1
1back,inceptiontime,1,train,L537,1
1back,inceptiontime,1,train,L538,0
1back,inceptiontime,1,train,L539,1
1back,inceptiontime,1,train,L540,1
1back,inceptiontime,1,train,L542,0
1back,inceptiontime,1,train,L543,0
1back,inceptiontime,1,train,L546,0
1back,inceptiontime,1,train,L547,1
1back,inceptiontime,1,train,L548,1
1back,inceptiontime,1,train,L55,1
1back,inceptiontime,1,train,L550,1
1back,inceptiontime,1,train,L554,0
1back,inceptiontime,1,train,L555,0
1back,inceptiontime,1,train,L556,0
1back,inceptiontime,1,train,L557,0
1back,inceptiontime,1,train,L558,0
1back,inceptiontime,1,train,L560,1
1back,inceptiontime,1,train,L565,0
1back,inceptiontime,1,train,L566,0
1back,inceptiontime,1,train,L568,0
1back,inceptiontime,1,train,L569,0
1back,inceptiontime,1,train,L571,1
1back,inceptiontime,1,train,L573,1
1back,inceptiontime,1,train,L575,0
1back,inceptiontime,1,train,L577,0
1back,inceptiontime,1,train,L578,0
1back,inceptiontime,1,train,L579,0
1back,inceptiontime,1,train,L58,1
1back,inceptiontime,1,train,L580,0
1back,inceptiontime,1,train,L582,0
1back,inceptiontime,1,train,L583,1
1back,inceptiontime,1,train,L585,1
1back,inceptiontime,1,train,L588,0
1back,inceptiontime,1,train,L589,1
1back,inceptiontime,1,train,L59,0
1back,inceptiontime,1,train,L590,0
1back,inceptiontime,1,train,L592,0
1back,inceptiontime,1,train,L595,0
1back,inceptiontime,1,train,L596,0
1back,inceptiontime,1,train,L598,0
1back,inceptiontime,1,train,L599,0
1back,inceptiontime,1,train,L600,0
1back,inceptiontime,1,train,L601,0
1back,inceptiontime,1,train,L603,0
1back,inceptiontime,1,train,L604,0
1back,inceptiontime,1,train,L605,0
1back,inceptiontime,1,train,L607,0
1back,inceptiontime,1,train,L61,1
1back,inceptiontime,1,train,L611,1
1back,inceptiontime,1,train,L612,0
1back,inceptiontime,1,train,L613,0
1back,inceptiontime,1,train,L616,0
1back,inceptiontime,1,train,L619,1
1back,inceptiontime,1,train,L62,0
1back,inceptiontime,1,train,L620,1
1back,inceptiontime,1,train,L622,0
1back,inceptiontime,1,train,L623,1
1back,inceptiontime,1,train,L624,1
1back,inceptiontime,1,train,L625,0
1back,inceptiontime,1,train,L626,0
1back,inceptiontime,1,train,L627,0
1back,inceptiontime,1,train,L628,0
1back,inceptiontime,1,train,L629,0
1back,inceptiontime,1,train,L631,0
1back,inceptiontime,1,train,L633,0
1back,inceptiontime,1,train,L635,0
1back,inceptiontime,1,train,L636,0
1back,inceptiontime,1,train,L637,1
1back,inceptiontime,1,train,L638,0
1back,inceptiontime,1,train,L640,0
1back,inceptiontime,1,train,L641,0
1back,inceptiontime,1,train,L642,0
1back,inceptiontime,1,train,L643,0
1back,inceptiontime,1,train,L644,1
1back,inceptiontime,1,train,L646,1
1back,inceptiontime,1,train,L647,0
1back,inceptiontime,1,train,L65,1
1back,inceptiontime,1,train,L650,0
1back,inceptiontime,1,train,L66,1
1back,inceptiontime,1,train,L660,1
1back,inceptiontime,1,train,L665,0
1back,inceptiontime,1,train,L67,0
1back,inceptiontime,1,train,L672,0
1back,inceptiontime,1,train,L674,0
1back,inceptiontime,1,train,L677,1
1back,inceptiontime,1,train,L68,1
1back,inceptiontime,1,train,L680,0
1back,inceptiontime,1,train,L681,1
1back,inceptiontime,1,train,L682,0
1back,inceptiontime,1,train,L686,1
1back,inceptiontime,1,train,L688,0
1back,inceptiontime,1,train,L689,0
1back,inceptiontime,1,train,L69,1
1back,inceptiontime,1,train,L690,0
1back,inceptiontime,1,train,L696,1
1back,inceptiontime,1,train,L698,0
1back,inceptiontime,1,train,L699,0
1back,inceptiontime,1,train,L70,1
1back,inceptiontime,1,train,L700,0
1back,inceptiontime,1,train,L701,1
1back,inceptiontime,1,train,L703,0
1back,inceptiontime,1,train,L705,0
1back,inceptiontime,1,train,L708,1
1back,inceptiontime,1,train,L709,0
1back,inceptiontime,1,train,L71,0
1back,inceptiontime,1,train,L710,1
1back,inceptiontime,1,train,L711,0
1back,inceptiontime,1,train,L712,0
1back,inceptiontime,1,train,L713,1
1back,inceptiontime,1,train,L714,0
1back,inceptiontime,1,train,L716,0
1back,inceptiontime,1,train,L717,0
1back,inceptiontime,1,train,L718,0
1back,inceptiontime,1,train,L719,0
1back,inceptiontime,1,train,L720,0
1back,inceptiontime,1,train,L721,0
1back,inceptiontime,1,train,L722,1
1back,inceptiontime,1,train,L723,0
1back,inceptiontime,1,train,L725,1
1back,inceptiontime,1,train,L727,0
1back,inceptiontime,1,train,L729,0
